file,handle,title,reading,background,background_hex,ink_hex,typeface,typeface_family,orientation,variant_skus
PRV-42-KNR-GOTT.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,縦書き,PRV-42-KNR-S-GOTT PRV-42-KNR-M-GOTT PRV-42-KNR-L-GOTT
PRV-42-KNR-GOTY.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,横書き,PRV-42-KNR-S-GOTY PRV-42-KNR-M-GOTY PRV-42-KNR-L-GOTY
PRV-42-AI-MINT.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,縦書き,PRV-42-AI-S-MINT PRV-42-AI-M-MINT PRV-42-AI-L-MINT
PRV-42-AI-MINY.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,横書き,PRV-42-AI-S-MINY PRV-42-AI-M-MINY PRV-42-AI-L-MINY
PRV-42-AI-FDET.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,縦書き,PRV-42-AI-S-FDET PRV-42-AI-M-FDET PRV-42-AI-L-FDET
PRV-42-AI-FDEY.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,横書き,PRV-42-AI-S-FDEY PRV-42-AI-M-FDEY PRV-42-AI-L-FDEY
PRV-42-AI-GOTT.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,縦書き,PRV-42-AI-S-GOTT PRV-42-AI-M-GOTT PRV-42-AI-L-GOTT
PRV-42-AI-GOTY.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,横書き,PRV-42-AI-S-GOTY PRV-42-AI-M-GOTY PRV-42-AI-L-GOTY
PRV-42-SUMI-MINT.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,墨,#22201e,#efe9dc,明朝,Shippori Mincho,縦書き,PRV-42-SUMI-S-MINT PRV-42-SUMI-M-MINT PRV-42-SUMI-L-MINT
PRV-42-SUMI-MINY.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,墨,#22201e,#efe9dc,明朝,Shippori Mincho,横書き,PRV-42-SUMI-S-MINY PRV-42-SUMI-M-MINY PRV-42-SUMI-L-MINY
PRV-42-SUMI-FDET.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,縦書き,PRV-42-SUMI-S-FDET PRV-42-SUMI-M-FDET PRV-42-SUMI-L-FDET
PRV-42-SUMI-FDEY.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,横書き,PRV-42-SUMI-S-FDEY PRV-42-SUMI-M-FDEY PRV-42-SUMI-L-FDEY
PRV-42-SUMI-GOTT.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,縦書き,PRV-42-SUMI-S-GOTT PRV-42-SUMI-M-GOTT PRV-42-SUMI-L-GOTT
PRV-42-SUMI-GOTY.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,横書き,PRV-42-SUMI-S-GOTY PRV-42-SUMI-M-GOTY PRV-42-SUMI-L-GOTY
PRV-42-SHU-MINT.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,縦書き,PRV-42-SHU-S-MINT PRV-42-SHU-M-MINT PRV-42-SHU-L-MINT
PRV-42-SHU-MINY.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,横書き,PRV-42-SHU-S-MINY PRV-42-SHU-M-MINY PRV-42-SHU-L-MINY
PRV-42-SHU-FDET.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,縦書き,PRV-42-SHU-S-FDET PRV-42-SHU-M-FDET PRV-42-SHU-L-FDET
PRV-42-SHU-FDEY.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,横書き,PRV-42-SHU-S-FDEY PRV-42-SHU-M-FDEY PRV-42-SHU-L-FDEY
PRV-42-SHU-GOTT.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,縦書き,PRV-42-SHU-S-GOTT PRV-42-SHU-M-GOTT PRV-42-SHU-L-GOTT
PRV-42-SHU-GOTY.png,shishi-no-ko-otoshi,獅子の子落とし,ししのこおとし,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,横書き,PRV-42-SHU-S-GOTY PRV-42-SHU-M-GOTY PRV-42-SHU-L-GOTY
PRV-43-KNR-MINT.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,縦書き,PRV-43-KNR-S-MINT PRV-43-KNR-M-MINT PRV-43-KNR-L-MINT
PRV-43-KNR-MINY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,横書き,PRV-43-KNR-S-MINY PRV-43-KNR-M-MINY PRV-43-KNR-L-MINY
PRV-43-KNR-FDET.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,縦書き,PRV-43-KNR-S-FDET PRV-43-KNR-M-FDET PRV-43-KNR-L-FDET
PRV-43-KNR-FDEY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,横書き,PRV-43-KNR-S-FDEY PRV-43-KNR-M-FDEY PRV-43-KNR-L-FDEY
PRV-43-KNR-GOTT.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,縦書き,PRV-43-KNR-S-GOTT PRV-43-KNR-M-GOTT PRV-43-KNR-L-GOTT
PRV-43-KNR-GOTY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,横書き,PRV-43-KNR-S-GOTY PRV-43-KNR-M-GOTY PRV-43-KNR-L-GOTY
PRV-43-AI-MINT.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,縦書き,PRV-43-AI-S-MINT PRV-43-AI-M-MINT PRV-43-AI-L-MINT
PRV-43-AI-MINY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,横書き,PRV-43-AI-S-MINY PRV-43-AI-M-MINY PRV-43-AI-L-MINY
PRV-43-AI-FDET.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,縦書き,PRV-43-AI-S-FDET PRV-43-AI-M-FDET PRV-43-AI-L-FDET
PRV-43-AI-FDEY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,横書き,PRV-43-AI-S-FDEY PRV-43-AI-M-FDEY PRV-43-AI-L-FDEY
PRV-43-AI-GOTT.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,縦書き,PRV-43-AI-S-GOTT PRV-43-AI-M-GOTT PRV-43-AI-L-GOTT
PRV-43-AI-GOTY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,横書き,PRV-43-AI-S-GOTY PRV-43-AI-M-GOTY PRV-43-AI-L-GOTY
PRV-43-SUMI-MINT.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,墨,#22201e,#efe9dc,明朝,Shippori Mincho,縦書き,PRV-43-SUMI-S-MINT PRV-43-SUMI-M-MINT PRV-43-SUMI-L-MINT
PRV-43-SUMI-MINY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,墨,#22201e,#efe9dc,明朝,Shippori Mincho,横書き,PRV-43-SUMI-S-MINY PRV-43-SUMI-M-MINY PRV-43-SUMI-L-MINY
PRV-43-SUMI-FDET.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,縦書き,PRV-43-SUMI-S-FDET PRV-43-SUMI-M-FDET PRV-43-SUMI-L-FDET
PRV-43-SUMI-FDEY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,横書き,PRV-43-SUMI-S-FDEY PRV-43-SUMI-M-FDEY PRV-43-SUMI-L-FDEY
PRV-43-SUMI-GOTT.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,縦書き,PRV-43-SUMI-S-GOTT PRV-43-SUMI-M-GOTT PRV-43-SUMI-L-GOTT
PRV-43-SUMI-GOTY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,横書き,PRV-43-SUMI-S-GOTY PRV-43-SUMI-M-GOTY PRV-43-SUMI-L-GOTY
PRV-43-SHU-MINT.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,縦書き,PRV-43-SHU-S-MINT PRV-43-SHU-M-MINT PRV-43-SHU-L-MINT
PRV-43-SHU-MINY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,横書き,PRV-43-SHU-S-MINY PRV-43-SHU-M-MINY PRV-43-SHU-L-MINY
PRV-43-SHU-FDET.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,縦書き,PRV-43-SHU-S-FDET PRV-43-SHU-M-FDET PRV-43-SHU-L-FDET
PRV-43-SHU-FDEY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,横書き,PRV-43-SHU-S-FDEY PRV-43-SHU-M-FDEY PRV-43-SHU-L-FDEY
PRV-43-SHU-GOTT.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,縦書き,PRV-43-SHU-S-GOTT PRV-43-SHU-M-GOTT PRV-43-SHU-L-GOTT
PRV-43-SHU-GOTY.png,tama-migakazareba-hikari-nashi,玉磨かざれば光なし,たまみがかざればひかりなし,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,横書き,PRV-43-SHU-S-GOTY PRV-43-SHU-M-GOTY PRV-43-SHU-L-GOTY
PRV-44-KNR-MINT.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,縦書き,PRV-44-KNR-S-MINT PRV-44-KNR-M-MINT PRV-44-KNR-L-MINT
PRV-44-KNR-MINY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,横書き,PRV-44-KNR-S-MINY PRV-44-KNR-M-MINY PRV-44-KNR-L-MINY
PRV-44-KNR-FDET.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,縦書き,PRV-44-KNR-S-FDET PRV-44-KNR-M-FDET PRV-44-KNR-L-FDET
PRV-44-KNR-FDEY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,横書き,PRV-44-KNR-S-FDEY PRV-44-KNR-M-FDEY PRV-44-KNR-L-FDEY
PRV-44-KNR-GOTT.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,縦書き,PRV-44-KNR-S-GOTT PRV-44-KNR-M-GOTT PRV-44-KNR-L-GOTT
PRV-44-KNR-GOTY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,横書き,PRV-44-KNR-S-GOTY PRV-44-KNR-M-GOTY PRV-44-KNR-L-GOTY
PRV-44-AI-MINT.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,縦書き,PRV-44-AI-S-MINT PRV-44-AI-M-MINT PRV-44-AI-L-MINT
PRV-44-AI-MINY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,横書き,PRV-44-AI-S-MINY PRV-44-AI-M-MINY PRV-44-AI-L-MINY
PRV-44-AI-FDET.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,縦書き,PRV-44-AI-S-FDET PRV-44-AI-M-FDET PRV-44-AI-L-FDET
PRV-44-AI-FDEY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,横書き,PRV-44-AI-S-FDEY PRV-44-AI-M-FDEY PRV-44-AI-L-FDEY
PRV-44-AI-GOTT.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,縦書き,PRV-44-AI-S-GOTT PRV-44-AI-M-GOTT PRV-44-AI-L-GOTT
PRV-44-AI-GOTY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,横書き,PRV-44-AI-S-GOTY PRV-44-AI-M-GOTY PRV-44-AI-L-GOTY
PRV-44-SUMI-MINT.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,墨,#22201e,#efe9dc,明朝,Shippori Mincho,縦書き,PRV-44-SUMI-S-MINT PRV-44-SUMI-M-MINT PRV-44-SUMI-L-MINT
PRV-44-SUMI-MINY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,墨,#22201e,#efe9dc,明朝,Shippori Mincho,横書き,PRV-44-SUMI-S-MINY PRV-44-SUMI-M-MINY PRV-44-SUMI-L-MINY
PRV-44-SUMI-FDET.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,縦書き,PRV-44-SUMI-S-FDET PRV-44-SUMI-M-FDET PRV-44-SUMI-L-FDET
PRV-44-SUMI-FDEY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,横書き,PRV-44-SUMI-S-FDEY PRV-44-SUMI-M-FDEY PRV-44-SUMI-L-FDEY
PRV-44-SUMI-GOTT.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,縦書き,PRV-44-SUMI-S-GOTT PRV-44-SUMI-M-GOTT PRV-44-SUMI-L-GOTT
PRV-44-SUMI-GOTY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,横書き,PRV-44-SUMI-S-GOTY PRV-44-SUMI-M-GOTY PRV-44-SUMI-L-GOTY
PRV-44-SHU-MINT.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,縦書き,PRV-44-SHU-S-MINT PRV-44-SHU-M-MINT PRV-44-SHU-L-MINT
PRV-44-SHU-MINY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,横書き,PRV-44-SHU-S-MINY PRV-44-SHU-M-MINY PRV-44-SHU-L-MINY
PRV-44-SHU-FDET.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,縦書き,PRV-44-SHU-S-FDET PRV-44-SHU-M-FDET PRV-44-SHU-L-FDET
PRV-44-SHU-FDEY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,横書き,PRV-44-SHU-S-FDEY PRV-44-SHU-M-FDEY PRV-44-SHU-L-FDEY
PRV-44-SHU-GOTT.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,縦書き,PRV-44-SHU-S-GOTT PRV-44-SHU-M-GOTT PRV-44-SHU-L-GOTT
PRV-44-SHU-GOTY.png,jinji-wo-tsukushite-tenmei-wo-matsu,人事を尽くして天命を待つ,じんじをつくしててんめいをまつ,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,横書き,PRV-44-SHU-S-GOTY PRV-44-SHU-M-GOTY PRV-44-SHU-L-GOTY
PRV-45-KNR-MINT.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,縦書き,PRV-45-KNR-S-MINT PRV-45-KNR-M-MINT PRV-45-KNR-L-MINT
PRV-45-KNR-MINY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,横書き,PRV-45-KNR-S-MINY PRV-45-KNR-M-MINY PRV-45-KNR-L-MINY
PRV-45-KNR-FDET.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,縦書き,PRV-45-KNR-S-FDET PRV-45-KNR-M-FDET PRV-45-KNR-L-FDET
PRV-45-KNR-FDEY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,横書き,PRV-45-KNR-S-FDEY PRV-45-KNR-M-FDEY PRV-45-KNR-L-FDEY
PRV-45-KNR-GOTT.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,縦書き,PRV-45-KNR-S-GOTT PRV-45-KNR-M-GOTT PRV-45-KNR-L-GOTT
PRV-45-KNR-GOTY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,横書き,PRV-45-KNR-S-GOTY PRV-45-KNR-M-GOTY PRV-45-KNR-L-GOTY
PRV-45-AI-MINT.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,縦書き,PRV-45-AI-S-MINT PRV-45-AI-M-MINT PRV-45-AI-L-MINT
PRV-45-AI-MINY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,横書き,PRV-45-AI-S-MINY PRV-45-AI-M-MINY PRV-45-AI-L-MINY
PRV-45-AI-FDET.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,縦書き,PRV-45-AI-S-FDET PRV-45-AI-M-FDET PRV-45-AI-L-FDET
PRV-45-AI-FDEY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,横書き,PRV-45-AI-S-FDEY PRV-45-AI-M-FDEY PRV-45-AI-L-FDEY
PRV-45-AI-GOTT.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,縦書き,PRV-45-AI-S-GOTT PRV-45-AI-M-GOTT PRV-45-AI-L-GOTT
PRV-45-AI-GOTY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,横書き,PRV-45-AI-S-GOTY PRV-45-AI-M-GOTY PRV-45-AI-L-GOTY
PRV-45-SUMI-MINT.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,墨,#22201e,#efe9dc,明朝,Shippori Mincho,縦書き,PRV-45-SUMI-S-MINT PRV-45-SUMI-M-MINT PRV-45-SUMI-L-MINT
PRV-45-SUMI-MINY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,墨,#22201e,#efe9dc,明朝,Shippori Mincho,横書き,PRV-45-SUMI-S-MINY PRV-45-SUMI-M-MINY PRV-45-SUMI-L-MINY
PRV-45-SUMI-FDET.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,縦書き,PRV-45-SUMI-S-FDET PRV-45-SUMI-M-FDET PRV-45-SUMI-L-FDET
PRV-45-SUMI-FDEY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,横書き,PRV-45-SUMI-S-FDEY PRV-45-SUMI-M-FDEY PRV-45-SUMI-L-FDEY
PRV-45-SUMI-GOTT.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,縦書き,PRV-45-SUMI-S-GOTT PRV-45-SUMI-M-GOTT PRV-45-SUMI-L-GOTT
PRV-45-SUMI-GOTY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,横書き,PRV-45-SUMI-S-GOTY PRV-45-SUMI-M-GOTY PRV-45-SUMI-L-GOTY
PRV-45-SHU-MINT.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,縦書き,PRV-45-SHU-S-MINT PRV-45-SHU-M-MINT PRV-45-SHU-L-MINT
PRV-45-SHU-MINY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,横書き,PRV-45-SHU-S-MINY PRV-45-SHU-M-MINY PRV-45-SHU-L-MINY
PRV-45-SHU-FDET.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,縦書き,PRV-45-SHU-S-FDET PRV-45-SHU-M-FDET PRV-45-SHU-L-FDET
PRV-45-SHU-FDEY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,横書き,PRV-45-SHU-S-FDEY PRV-45-SHU-M-FDEY PRV-45-SHU-L-FDEY
PRV-45-SHU-GOTT.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,縦書き,PRV-45-SHU-S-GOTT PRV-45-SHU-M-GOTT PRV-45-SHU-L-GOTT
PRV-45-SHU-GOTY.png,seishin-ittou,精神一到何事か成らざらん,せいしんいっとうなにごとかならざらん,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,横書き,PRV-45-SHU-S-GOTY PRV-45-SHU-M-GOTY PRV-45-SHU-L-GOTY
PRV-46-KNR-MINT.png,shoshin-wasuru-bekarazu,初心忘るべからず,しょしんわするべからず,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,縦書き,PRV-46-KNR-S-MINT PRV-46-KNR-M-MINT PRV-46-KNR-L-MINT
PRV-46-KNR-MINY.png,shoshin-wasuru-bekarazu,初心忘るべからず,しょしんわするべからず,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,横書き,PRV-46-KNR-S-MINY PRV-46-KNR-M-MINY PRV-46-KNR-L-MINY
PRV-46-KNR-FDET.png,shoshin-wasuru-bekarazu,初心忘るべからず,しょしんわするべからず,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,縦書き,PRV-46-KNR-S-FDET PRV-46-KNR-M-FDET PRV-46-KNR-L-FDET
PRV-46-KNR-FDEY.png,shoshin-wasuru-bekarazu,初心忘るべからず,しょしんわするべからず,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,横書き,PRV-46-KNR-S-FDEY PRV-46-KNR-M-FDEY PRV-46-KNR-L-FDEY
PRV-46-KNR-GOTT.png,shoshin-wasuru-bekarazu,初心忘るべからず,しょしんわするべからず,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,縦書き,PRV-46-KNR-S-GOTT PRV-46-KNR-M-GOTT PRV-46-KNR-L-GOTT
PRV-46-KNR-GOTY.png,shoshin-wasuru-bekarazu,初心忘るべからず,しょしんわするべからず,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,横書き,PRV-46-KNR-S-GOTY PRV-46-KNR-M-GOTY PRV-46-KNR-L-GOTY
